Usage_Date,Project_ID,Source_Region,Destination_Region,Transfer_Type,Data_Volume_GB,Network_Cost
2025-12-09 00:00:00,proj-030,australia-southeast1,europe-west1,Cloud NAT,327.7,90.66
2025-08-25 00:00:00,proj-025,australia-southeast1,asia-south1,Inter-region Egress,319.5,36.44
2025-04-13 00:00:00,proj-005,asia-south1,europe-west1,Load Balancing,393.72,30.33
2025-06-13 00:00:00,proj-028,us-east4,Internet,Cloud NAT,462.25,88.87
2026-04-17 00:00:00,proj-035,us-east4,europe-west1,Load Balancing,346.88,48.07
2025-09-22 00:00:00,proj-053,europe-west1,asia-south1,Load Balancing,393.03,24.37
2025-03-16 00:00:00,proj-023,us-east4,us-central1,Intra-region Egress,288.59,50.27
2025-03-30 00:00:00,proj-033,us-central1,asia-south1,Load Balancing,371.25,3.49
2025-03-06 00:00:00,proj-048,US-CENTRAL1,australia-southeast1,Inter-region Egress,163.96,33.37
2025-02-04 00:00:00,proj-061,us-central1,Internet,Inter-region Egress,422.11,38.49
2025-12-27 00:00:00,proj-051,asia-south1,europe-west1,Internet Egress,434.21,88.13
2025-10-24 00:00:00,proj-051,asia-south1,australia-southeast1,Load Balancing,491.43,90.71
2025-09-17 00:00:00,proj-040,europe-west1,europe-west1,Internet Egress,318.44,93.23
2025-11-23 00:00:00,proj-079,australia-southeast1,europe-west1,Intra-region Egress,277.11,60.46
2025-03-28 00:00:00,proj-009,australia-southeast1,Internet,Cloud NAT,281.04,86.74
2025-10-16 00:00:00,proj-061,asia-south1,europe-west1,Internet Egress,185.22,9.45
2025-04-23 00:00:00,proj-070,us-central1,Internet,Intra-region Egress,205.17,61.38
2025-10-20 00:00:00,proj-034,asia-south1,us-central1,Intra-region Egress,474.05,4.23
2025-11-26 00:00:00,proj-040,australia-southeast1,us-east4,Cloud NAT,120.73,70.63
2025-05-14 00:00:00,proj-046,asia-south1,us-central1,Load Balancing,224.8,28.65
2025-02-12 00:00:00,proj-045,us-central1,europe-west1,Cloud NAT,471.24,71.33
2026-03-19 00:00:00,proj-080,europe-west1,asia-south1,Cloud NAT,445.38,14.57
2026-04-17 00:00:00,proj-019,us-central1,europe-west1,Intra-region Egress,47.09,4.07
2025-07-31 00:00:00,proj-002,australia-southeast1,asia-south1,Internet Egress,61.8,29.63
2025-06-29 00:00:00,proj-038,asia-south1,us-central1,Internet Egress,323.29,69.45
2025-05-10 00:00:00,proj-069,EUROPE-WEST1,Internet,Load Balancing,343.29,82.29
2025-07-17 00:00:00,proj-062,ASIA-SOUTH1,us-east4,Load Balancing,319.51,91.75
2025-03-23 00:00:00,proj-050,us-east4,australia-southeast1,Load Balancing,136.02,71.63
2026-03-28 00:00:00,proj-042,europe-west1,europe-west1,Load Balancing,181.47,80.16
2025-11-11 00:00:00,proj-044,europe-west1,Internet,Inter-region Egress,258.53,60.34
2026-03-19 00:00:00,proj-055,us-east4,australia-southeast1,Cloud NAT,29.65,90.77
2025-01-16 00:00:00,proj-016,australia-southeast1,europe-west1,Load Balancing,168.28,97.86
2025-01-09 00:00:00,proj-028,us-east4,Internet,Intra-region Egress,142.45,6.44
2025-12-31 00:00:00,proj-054,asia-south1,us-east4,Intra-region Egress,499.66,86.92
2026-02-18 00:00:00,proj-039,us-central1,us-central1,Internet Egress,375.54,62.22
2025-02-15 00:00:00,proj-003,europe-west1,australia-southeast1,Load Balancing,213.67,70.94
2025-06-12 00:00:00,proj-033,australia-southeast1,Internet,Inter-region Egress,416.56,43.99
2025-07-01 00:00:00,proj-067,asia-south1,Internet,Intra-region Egress,183.51,70.16
2025-10-27 00:00:00,proj-030,us-central1,us-central1,Internet Egress,234.81,28.14
2025-06-27 00:00:00,proj-065,australia-southeast1,europe-west1,Load Balancing,338.59,14.11
2025-08-15 00:00:00,proj-023,europe-west1,asia-south1,Cloud NAT,215.48,21.14
2025-03-12 00:00:00,proj-077,europe-west1,australia-southeast1,Intra-region Egress,59.21,96.8
2025-01-15 00:00:00,proj-067,US-EAST4,us-central1,Cloud NAT,151.38,73.76
2025-06-14 00:00:00,proj-017,us-central1,Internet,Internet Egress,305.62,79.07
2025-01-27 00:00:00,proj-072,europe-west1,australia-southeast1,Cloud NAT,320.52,17.16
2025-04-02 00:00:00,proj-034,australia-southeast1,australia-southeast1,Cloud NAT,118.66,17.27
2025-10-03 00:00:00,proj-040,us-east4,us-east4,Load Balancing,475.62,54.24
2026-02-21 00:00:00,proj-003,asia-south1,us-east4,Cloud NAT,264.17,65.29
2025-02-14 00:00:00,proj-027,us-central1,Internet,Load Balancing,83.77,56.91
2026-03-30 00:00:00,proj-072,australia-southeast1,australia-southeast1,Load Balancing,419.79,38.2
2025-05-04 00:00:00,proj-004,australia-southeast1,us-east4,Inter-region Egress,47.95,54.88
2025-03-14 00:00:00,proj-066,australia-southeast1,Internet,Inter-region Egress,482.56,14.52
2025-05-22 00:00:00,proj-063,us-east4,europe-west1,Cloud NAT,13.83,78.09
2025-03-26 00:00:00,proj-029,asia-south1,europe-west1,Cloud NAT,148.29,45.64
2025-06-08 00:00:00,proj-056,europe-west1,europe-west1,Intra-region Egress,238.46,37.76
2025-08-10 00:00:00,proj-056,US-EAST4,australia-southeast1,Load Balancing,467.86,83.54
2025-02-23 00:00:00,proj-061,europe-west1,Internet,Inter-region Egress,351.21,75.64
2026-03-30 00:00:00,proj-021,US-EAST4,asia-south1,Cloud NAT,135.27,21.22
2026-01-11 00:00:00,proj-036,europe-west1,Internet,Inter-region Egress,222.87,68.86
2025-03-17 00:00:00,proj-055,europe-west1,us-east4,Cloud NAT,298.77,48.07
2026-01-30 00:00:00,proj-069,us-east4,australia-southeast1,Cloud NAT,178.96,61.99
2025-08-25 00:00:00,proj-072,australia-southeast1,us-central1,Inter-region Egress,189.7,3.42
2026-02-28 00:00:00,proj-025,us-east4,australia-southeast1,Load Balancing,353.33,40.14
2025-05-03 00:00:00,proj-010,europe-west1,us-central1,Inter-region Egress,239.72,16
2026-01-02 00:00:00,proj-045,australia-southeast1,us-east4,Intra-region Egress,170.34,2.22
2025-02-18 00:00:00,proj-053,asia-south1,australia-southeast1,Cloud NAT,117.9,70.84
2025-04-15 00:00:00,proj-007,australia-southeast1,asia-south1,Internet Egress,147.97,43.3
2026-02-06 00:00:00,proj-057,australia-southeast1,Internet,Inter-region Egress,375.16,22.1
2025-09-02 00:00:00,proj-064,australia-southeast1,Internet,Cloud NAT,317.87,49.88
2025-04-09 00:00:00,proj-028,us-east4,asia-south1,Load Balancing,193.83,42.86
2026-03-29 00:00:00,proj-076,asia-south1,australia-southeast1,Load Balancing,498.59,55.95
2025-09-06 00:00:00,proj-067,us-east4,us-central1,Load Balancing,113.65,31.9
2025-02-07 00:00:00,proj-066,europe-west1,asia-south1,Inter-region Egress,236.13,26.5
2025-07-27 00:00:00,proj-052,australia-southeast1,australia-southeast1,Cloud NAT,424.28,78.92
2025-08-15 00:00:00,proj-072,us-east4,us-east4,Inter-region Egress,53,42.63
2025-11-09 00:00:00,proj-034,australia-southeast1,Internet,Inter-region Egress,33.82,49.87
2025-05-18 00:00:00,proj-014,asia-south1,us-east4,Load Balancing,205.15,94.29
2026-03-31 00:00:00,proj-074,us-east4,europe-west1,Load Balancing,177.06,92.27
2026-04-28 00:00:00,proj-064,asia-south1,australia-southeast1,Internet Egress,177.67,99.5
2025-12-16 00:00:00,proj-001,europe-west1,australia-southeast1,Cloud NAT,174.36,12.33
2025-05-02 00:00:00,proj-048,australia-southeast1,australia-southeast1,Internet Egress,292.76,81.28
2026-01-21 00:00:00,proj-021,EUROPE-WEST1,europe-west1,Intra-region Egress,392.6,47.47
2025-03-24 00:00:00,proj-048,europe-west1,europe-west1,Intra-region Egress,403.4,32.68
2025-02-16 00:00:00,proj-041,us-east4,australia-southeast1,Inter-region Egress,13,62
2026-01-28 00:00:00,proj-031,asia-south1,us-central1,Inter-region Egress,207.23,28.13
2026-02-15 00:00:00,proj-018,europe-west1,Internet,Internet Egress,293.24,66.97
2025-11-30 00:00:00,proj-046,us-central1,us-central1,Internet Egress,380.51,78.82
2025-07-21 00:00:00,proj-053,asia-south1,us-central1,Inter-region Egress,294.02,83.22
2026-02-18 00:00:00,proj-046,us-east4,asia-south1,Load Balancing,347.7,95.02
2025-10-15 00:00:00,proj-017,AUSTRALIA-SOUTHEAST1,europe-west1,Intra-region Egress,391.78,25.69
2025-11-18 00:00:00,proj-032,australia-southeast1,europe-west1,,336.78,49.84
2025-12-03 00:00:00,proj-016,US-EAST4,asia-south1,Inter-region Egress,4.66,24.54
2025-05-04 00:00:00,proj-047,asia-south1,europe-west1,Cloud NAT,363.34,83.69
2026-02-26 00:00:00,proj-013,asia-south1,us-central1,Load Balancing,478.63,72.55
2025-11-19 00:00:00,proj-021,asia-south1,us-east4,Inter-region Egress,306,15.35
2025-08-18 00:00:00,proj-020,us-central1,us-east4,Cloud NAT,110.72,23.36
2026-03-23 00:00:00,proj-022,asia-south1,europe-west1,Intra-region Egress,215.59,62.9
2025-06-09 00:00:00,proj-008,australia-southeast1,us-east4,Internet Egress,446.26,29.78
2025-05-02 00:00:00,proj-009,us-central1,us-east4,Inter-region Egress,385.02,20.99
2025-09-16 00:00:00,proj-010,asia-south1,asia-south1,Intra-region Egress,484.21,69.21
2025-08-21 00:00:00,proj-040,asia-south1,us-central1,Cloud NAT,85.6,86.66
2026-01-03 00:00:00,proj-049,us-east4,asia-south1,Load Balancing,279.58,21.16
2025-04-26 00:00:00,proj-036,europe-west1,us-east4,Cloud NAT,451.95,55.3
2025-07-31 00:00:00,proj-029,us-east4,us-east4,Internet Egress,246.49,25.91
2025-03-14 00:00:00,proj-022,australia-southeast1,Internet,Cloud NAT,228.31,98.98
2025-12-12 00:00:00,proj-051,asia-south1,europe-west1,Internet Egress,459.64,68.59
2025-10-03 00:00:00,proj-056,asia-south1,us-central1,Load Balancing,443.38,94.25
2025-11-11 00:00:00,proj-048,us-east4,us-east4,Cloud NAT,357.62,61.35
2025-01-19 00:00:00,proj-043,europe-west1,us-central1,Cloud NAT,403.31,41.5
2025-07-12 00:00:00,proj-071,US-CENTRAL1,us-east4,Cloud NAT,460.28,29.05
2025-12-01 00:00:00,proj-001,us-east4,asia-south1,Cloud NAT,218.77,12.44
2025-08-01 00:00:00,proj-016,us-east4,us-east4,Intra-region Egress,338.75,71.04
2026-03-12 00:00:00,proj-009,us-east4,asia-south1,Intra-region Egress,226.95,20.93
2026-01-08 00:00:00,proj-031,asia-south1,australia-southeast1,Intra-region Egress,314.89,49.92
2026-04-28 00:00:00,proj-019,asia-south1,europe-west1,Load Balancing,148.35,76.89
2026-02-12 00:00:00,proj-073,europe-west1,asia-south1,Cloud NAT,177.27,84.71
2025-10-30 00:00:00,proj-073,australia-southeast1,australia-southeast1,Internet Egress,373.69,48.93
2026-05-13 00:00:00,proj-028,us-east4,asia-south1,Load Balancing,387.43,37.59
2025-04-01 00:00:00,proj-038,us-east4,australia-southeast1,Cloud NAT,429.75,92.25
2025-05-08 00:00:00,proj-013,us-central1,australia-southeast1,Inter-region Egress,60.98,27.63
2025-02-09 00:00:00,proj-031,us-central1,asia-south1,Intra-region Egress,40.09,0.19
2025-07-15 00:00:00,proj-054,europe-west1,australia-southeast1,Cloud NAT,65.08,0.16
2025-01-29 00:00:00,proj-069,us-east4,Internet,Inter-region Egress,112.56,39.36
2026-04-16 00:00:00,proj-047,us-east4,us-east4,Inter-region Egress,445.99,14.31
2025-11-08 00:00:00,proj-065,us-central1,Internet,Intra-region Egress,374.03,5.35
2026-04-20 00:00:00,proj-047,us-central1,europe-west1,Cloud NAT,339.97,33.92
2025-12-29 00:00:00,proj-011,asia-south1,australia-southeast1,Internet Egress,367.05,58.81
2025-12-14 00:00:00,proj-041,us-east4,asia-south1,Cloud NAT,86.33,38.85
2025-06-27 00:00:00,proj-065,australia-southeast1,europe-west1,Load Balancing,44.74,95.49
2025-07-15 00:00:00,proj-001,us-east4,Internet,Load Balancing,188.74,72.37
2025-10-25 00:00:00,proj-046,us-central1,us-central1,Load Balancing,92.52,59.04
2025-01-22 00:00:00,proj-060,us-east4,Internet,Load Balancing,347.96,57.02
2025-07-17 00:00:00,proj-060,australia-southeast1,us-central1,Inter-region Egress,316.85,45.51
2025-07-21 00:00:00,proj-018,asia-south1,asia-south1,Inter-region Egress,438.87,46.45
2025-01-16 00:00:00,proj-003,us-east4,us-central1,Inter-region Egress,424.57,20.86
2025-05-10 00:00:00,proj-021,australia-southeast1,us-east4,Cloud NAT,374.16,3.08
2025-12-26 00:00:00,proj-040,us-east4,Internet,Load Balancing,282.53,31.95
2025-11-16 00:00:00,proj-036,asia-south1,asia-south1,Cloud NAT,74.45,7.3
2025-08-07 00:00:00,proj-018,asia-south1,us-east4,Inter-region Egress,304.74,55.48
2025-12-21 00:00:00,proj-062,us-central1,us-east4,Intra-region Egress,256.17,72.38
2026-04-18 00:00:00,proj-068,us-central1,us-east4,Load Balancing,224.41,38.95
2025-02-03 00:00:00,proj-067,australia-southeast1,europe-west1,Inter-region Egress,148.03,7.39
2026-01-01 00:00:00,proj-063,australia-southeast1,us-central1,Intra-region Egress,266.81,21.56
2025-07-19 00:00:00,proj-064,australia-southeast1,australia-southeast1,Cloud NAT,360.56,26.73
2025-01-29 00:00:00,proj-039,asia-south1,us-central1,Inter-region Egress,367.42,91.1
2026-02-18 00:00:00,proj-041,us-central1,us-central1,Intra-region Egress,39.09,84.98
2026-03-28 00:00:00,proj-076,us-central1,australia-southeast1,Internet Egress,382.29,94.48
2025-08-31 00:00:00,proj-065,asia-south1,Internet,Cloud NAT,27.51,81.99
2026-02-18 00:00:00,proj-061,asia-south1,asia-south1,Intra-region Egress,54.73,47.98
2026-01-15 00:00:00,proj-045,AUSTRALIA-SOUTHEAST1,australia-southeast1,Cloud NAT,393.59,28.62
2025-12-19 00:00:00,proj-063,US-CENTRAL1,australia-southeast1,Intra-region Egress,123.81,46.6
2025-04-03 00:00:00,proj-045,europe-west1,asia-south1,Intra-region Egress,69.55,88.84
2026-01-06 00:00:00,proj-068,australia-southeast1,asia-south1,Load Balancing,252.92,44.88
2025-10-28 00:00:00,proj-061,australia-southeast1,australia-southeast1,Inter-region Egress,121.46,68.13
2025-09-05 00:00:00,proj-078,US-CENTRAL1,Internet,Internet Egress,345.22,71.77
2026-03-13 00:00:00,proj-042,us-east4,us-central1,Internet Egress,16.91,20.77
2025-06-19 00:00:00,proj-004,australia-southeast1,australia-southeast1,Internet Egress,19.1,51.43
2026-02-26 00:00:00,proj-065,asia-south1,europe-west1,Inter-region Egress,442.58,38.17
2026-02-07 00:00:00,proj-001,australia-southeast1,asia-south1,Intra-region Egress,399.07,3.23
2026-02-11 00:00:00,proj-020,us-central1,asia-south1,Cloud NAT,462.59,42.55
2025-06-04 00:00:00,proj-048,asia-south1,us-central1,Cloud NAT,472.34,47.3
2025-04-24 00:00:00,proj-076,australia-southeast1,us-central1,Intra-region Egress,444.06,58.19
2025-08-09 00:00:00,proj-075,us-east4,australia-southeast1,,144.1,94.31
2025-04-11 00:00:00,proj-067,us-east4,australia-southeast1,Load Balancing,166.16,95.18
2025-06-25 00:00:00,proj-059,asia-south1,us-central1,Inter-region Egress,442.56,36.08
2025-12-01 00:00:00,proj-058,us-east4,us-central1,Cloud NAT,63.53,91.79
2026-02-07 00:00:00,proj-014,us-east4,Internet,Intra-region Egress,28.39,7.21
2026-04-15 00:00:00,proj-014,europe-west1,us-central1,Internet Egress,24.99,71.63
2025-07-02 00:00:00,proj-064,us-east4,australia-southeast1,Intra-region Egress,359.73,34.23
2025-06-06 00:00:00,proj-049,us-east4,Internet,Intra-region Egress,266.64,14.61
2025-11-25 00:00:00,proj-004,australia-southeast1,us-east4,Intra-region Egress,475.91,89.05
2026-02-21 00:00:00,proj-018,australia-southeast1,europe-west1,Cloud NAT,435.51,77.73
2026-02-21 00:00:00,proj-068,europe-west1,asia-south1,Internet Egress,363.66,95.38
2026-02-04 00:00:00,proj-062,us-central1,Internet,Load Balancing,405.74,48.31
2026-04-16 00:00:00,proj-034,asia-south1,us-central1,Intra-region Egress,467.27,49.19
2025-09-19 00:00:00,proj-030,europe-west1,europe-west1,Internet Egress,293.85,34.43
2026-02-09 00:00:00,proj-045,australia-southeast1,us-east4,Inter-region Egress,93.57,44.9
2025-10-01 00:00:00,proj-019,us-east4,us-central1,Cloud NAT,450.98,54.23
2025-08-13 00:00:00,proj-055,australia-southeast1,australia-southeast1,Cloud NAT,399.91,54.25
2026-04-16 00:00:00,proj-024,europe-west1,asia-south1,Inter-region Egress,171.79,68.86
2025-07-23 00:00:00,proj-022,australia-southeast1,europe-west1,Internet Egress,170.7,10.38
2025-11-07 00:00:00,proj-053,us-east4,australia-southeast1,Inter-region Egress,487.95,74.88
2026-01-24 00:00:00,proj-021,australia-southeast1,Internet,Intra-region Egress,10.63,66.78
2026-01-28 00:00:00,proj-033,europe-west1,europe-west1,Cloud NAT,30.13,31.05
2026-04-17 00:00:00,proj-007,us-central1,us-central1,Inter-region Egress,192.09,92.44
2025-08-01 00:00:00,proj-034,us-east4,us-east4,Internet Egress,265.29,14.58
2025-10-11 00:00:00,proj-038,us-central1,asia-south1,Inter-region Egress,456.53,28.57
2025-04-24 00:00:00,proj-033,asia-south1,europe-west1,Internet Egress,414.57,45.94
2026-05-01 00:00:00,proj-035,europe-west1,asia-south1,Cloud NAT,421.31,80.55
2025-09-14 00:00:00,proj-036,asia-south1,asia-south1,Intra-region Egress,366.99,6.08
2025-09-07 00:00:00,proj-005,europe-west1,australia-southeast1,Load Balancing,465.42,16.38
2025-11-27 00:00:00,proj-077,australia-southeast1,europe-west1,Load Balancing,340.05,93.89
2025-05-09 00:00:00,proj-065,us-east4,asia-south1,Load Balancing,204.11,93.46
2025-10-26 00:00:00,proj-044,us-east4,us-east4,Internet Egress,250.1,21.96
2025-04-02 00:00:00,proj-011,asia-south1,asia-south1,Inter-region Egress,492.23,62.69
2026-05-01 00:00:00,proj-043,europe-west1,europe-west1,Internet Egress,324.29,51.04
2025-08-01 00:00:00,proj-009,asia-south1,asia-south1,Load Balancing,32.88,98.76
2025-01-16 00:00:00,proj-028,europe-west1,australia-southeast1,Cloud NAT,448.47,68.69
2026-05-12 00:00:00,proj-037,us-central1,Internet,Intra-region Egress,479.81,13.97
2026-02-15 00:00:00,proj-008,europe-west1,us-central1,Inter-region Egress,440.26,39.86
2026-03-31 00:00:00,proj-046,europe-west1,europe-west1,Intra-region Egress,244,16.59
2025-06-02 00:00:00,proj-062,europe-west1,asia-south1,Intra-region Egress,359.33,53.52
2026-05-07 00:00:00,proj-049,us-east4,australia-southeast1,Intra-region Egress,12.19,66.02
2025-02-12 00:00:00,proj-060,asia-south1,australia-southeast1,Cloud NAT,70.1,52.33
2026-02-10 00:00:00,proj-064,australia-southeast1,europe-west1,Intra-region Egress,31.68,73.18
2025-10-01 00:00:00,proj-070,us-central1,australia-southeast1,Inter-region Egress,139.26,56.11
2025-05-23 00:00:00,proj-049,us-central1,europe-west1,Internet Egress,147.61,30.07
2025-04-28 00:00:00,proj-020,europe-west1,europe-west1,Intra-region Egress,145.64,3.35
2025-04-27 00:00:00,proj-019,europe-west1,australia-southeast1,Cloud NAT,192.14,97.23
2025-07-01 00:00:00,proj-001,us-east4,us-central1,Internet Egress,436.7,67.03
2025-06-16 00:00:00,proj-059,us-east4,us-east4,Inter-region Egress,76.8,64.25
2026-01-23 00:00:00,proj-080,europe-west1,europe-west1,Internet Egress,88.85,22.26
2025-02-20 00:00:00,proj-031,ASIA-SOUTH1,asia-south1,Inter-region Egress,329.33,67.44
2026-04-05 00:00:00,proj-030,asia-south1,europe-west1,Cloud NAT,257.06,59.11
2025-12-28 00:00:00,proj-001,us-central1,us-east4,Internet Egress,96,63.42
2025-03-13 00:00:00,proj-014,us-east4,europe-west1,Cloud NAT,160.79,49.86
2025-05-10 00:00:00,proj-006,asia-south1,us-east4,Cloud NAT,213.5,26
2025-05-23 00:00:00,proj-035,australia-southeast1,Internet,Cloud NAT,256.49,14.54
2025-12-25 00:00:00,proj-069,asia-south1,us-east4,Internet Egress,355.51,73.64
2025-09-23 00:00:00,proj-070,australia-southeast1,asia-south1,Cloud NAT,151.24,70.44
2025-05-27 00:00:00,proj-040,us-east4,asia-south1,Load Balancing,298.98,39.29
2026-02-11 00:00:00,proj-060,europe-west1,us-east4,Inter-region Egress,167.49,28.46
2025-06-08 00:00:00,proj-058,us-central1,australia-southeast1,Load Balancing,287.55,47.43
2025-04-14 00:00:00,proj-016,us-central1,asia-south1,Internet Egress,158.51,18.68
2025-07-10 00:00:00,proj-065,europe-west1,asia-south1,Cloud NAT,83.15,95.65
2025-04-26 00:00:00,proj-042,australia-southeast1,australia-southeast1,Inter-region Egress,284.23,90
2025-09-27 00:00:00,proj-017,asia-south1,us-central1,Internet Egress,157.46,69.93
2025-12-26 00:00:00,proj-062,asia-south1,Internet,Internet Egress,31.28,68.31
2025-09-29 00:00:00,proj-018,australia-southeast1,europe-west1,Load Balancing,217.2,91.22
2025-02-17 00:00:00,proj-002,us-central1,asia-south1,Load Balancing,316.56,71.27
