Usage_Start_Date,Project_ID,SKU_ID,Location,Usage_Amount,Gross_Cost,Credits_Amount
10-05-2025,proj-064,sku-104,us-east4,477.29,1039.68,-103.968
20-10-2025,proj-056,sku-112,europe-west1,555.27,2118.41,-423.682
07-09-2025,proj-075,sku-120,europe-west1,291.26,1987.78,0
16-12-2025,proj-068,sku-121,us-east4,509.75,2033.69,0
17-01-2026,proj-039,sku-120,us-east4,134.93,227.76,0
20-02-2026,proj-059,sku-111,us-east4,741.41,372.99,0
02-07-2025,proj-023,sku-123,australia-southeast1,111.01,501.05,0
26-07-2025,proj-073,sku-124,us-central1,784.98,2274.78,0
01-05-2025,proj-068,sku-100,australia-southeast1,825.56,904.4,0
06-02-2025,proj-013,sku-129,us-east4,19.16,1637.66,-163.766
07-01-2026,proj-037,sku-113,australia-southeast1,830.86,105.92,0
31-07-2025,proj-011,sku-106,asia-south1,648.2,1832.98,-183.298
31-01-2025,proj-052,sku-100,us-central1,97,1907.68,-190.768
24-01-2025,proj-036,sku-103,us-east4,997.92,1863.98,0
01-01-2026,proj-050,sku-124,us-east4,615.51,108.67,-10.867
30-10-2025,proj-034,sku-101,australia-southeast1,400.92,245.71,0
15-05-2026,proj-069,sku-110,us-central1,885.23,1856.5,0
12-05-2026,proj-013,sku-100,us-east4,41.72,1567.13,0
27-05-2025,proj-012,sku-127,europe-west1,717.37,910.12,0
23-05-2025,proj-071,sku-105,australia-southeast1,143.81,1385.86,-138.586
14-04-2025,proj-026,sku-122,asia-south1,552.55,9.08,0
23-10-2025,proj-048,sku-109,us-east4,96.03,1077.96,0
13-03-2026,proj-055,sku-116,europe-west1,679.18,417.6,-41.76
13-03-2025,proj-069,sku-103,asia-south1,464.98,2414.95,-241.495
28-09-2025,proj-030,sku-113,europe-west1,6.8,792.33,0
02-04-2026,proj-077,sku-105,australia-southeast1,71.49,1992.62,-199.262
05-05-2026,proj-027,sku-110,us-east4,703.07,317.96,0
03-04-2026,proj-036,sku-130,us-east4,399.52,450.25,0
06-09-2025,proj-003,sku-109,us-central1,672.19,1745.15,0
10-08-2025,proj-049,sku-108,australia-southeast1,389.9,1932.44,0
19-11-2025,proj-054,sku-109,us-east4,361.75,2246.87,0
23-09-2025,proj-064,sku-101,europe-west1,854.93,1736.02,0
16-03-2026,proj-018,sku-103,us-east4,854.82,1768.96,-176.896
06-10-2025,proj-080,sku-101,australia-southeast1,919.79,581.49,0
31-10-2025,proj-054,sku-116,australia-southeast1,823.04,2364.8,0
31-01-2025,proj-015,sku-130,australia-southeast1,127.52,1781.9,-178.19
09-05-2025,proj-043,sku-109,asia-south1,66.59,443.61,0
18-01-2025,proj-048,sku-125,europe-west1,58.51,1622.41,0
23-11-2025,proj-074,sku-115,australia-southeast1,980.21,2024.02,-202.402
15-05-2025,proj-075,sku-126,europe-west1,501.2,1158.25,0
26-10-2025,proj-025,sku-124,australia-southeast1,115.26,843.99,0
26-12-2025,proj-017,sku-127,asia-south1,544.34,2149.24,0
13-03-2025,proj-077,sku-104,australia-southeast1,710.33,2136.96,0
14-01-2026,proj-074,sku-126,australia-southeast1,94.58,1963.17,0
29-01-2025,proj-042,sku-105,australia-southeast1,346.47,512.27,-102.454
02-05-2025,proj-045,sku-129,us-central1,187.91,1399.94,-139.994
27-04-2026,proj-066,sku-100,australia-southeast1,975.43,1100.22,-110.022
21-02-2026,proj-038,sku-100,us-central1,318.3,1743.97,-174.397
24-03-2026,proj-025,NA,australia-southeast1,690.54,2237.87,0
15-05-2026,proj-031,sku-101,europe-west1,918.44,617.19,-61.719
16-01-2025,proj-006,sku-107,australia-southeast1,863.2,775.1,0
17-02-2026,proj-077,sku-114,us-central1,394.03,591.26,0
18-04-2026,proj-013,sku-123,us-east4,310.98,1891.79,-378.358
05-10-2025,proj-056,sku-125,asia-south1,809.27,1242.44,0
07-06-2025,proj-060,sku-123,us-central1,205.24,1190.81,-119.081
17-11-2025,proj-066,sku-102,us-east4,717.35,1238.78,0
08-12-2025,proj-064,sku-103,europe-west1,835.3,770.12,0
23-01-2026,proj-017,sku-124,us-central1,849.24,572.1,0
13-04-2025,proj-003,sku-110,us-central1,9.02,2008.77,0
23-12-2025,proj-073,sku-115,australia-southeast1,499.92,1574.16,-157.416
06-02-2026,proj-009,sku-122,europe-west1,357.66,1801.66,-180.166
11-06-2025,proj-077,sku-105,us-east4,978.86,747.85,-74.785
29-05-2025,proj-015,sku-115,europe-west1,544.12,431.19,0
26-10-2025,proj-079,sku-118,europe-west1,427.5,677.23,0
25-04-2025,proj-024,sku-122,europe-west1,244.44,2231.99,-223.199
31-08-2025,proj-001,sku-104,australia-southeast1,845.65,842.08,0
14-06-2025,proj-005,sku-121,europe-west1,319.44,159.94,-15.994
01-01-2025,proj-021,sku-121,asia-south1,826.77,1224.67,-244.934
09-11-2025,proj-042,sku-101,europe-west1,891.62,822.72,0
27-01-2026,proj-003,sku-121,us-central1,58.27,1198.45,0
01-12-2025,proj-001,sku-125,europe-west1,510.04,1723.36,0
14-04-2025,proj-005,sku-125,us-central1,420.43,2387.58,0
07-03-2026,proj-051,sku-113,europe-west1,393.17,1947.5,-194.75
14-11-2025,proj-026,sku-112,asia-south1,371.53,1236.67,0
01-02-2025,proj-022,sku-120,us-central1,532.03,1933.32,0
30-08-2025,proj-076,sku-104,europe-west1,130.29,598.68,0
03-08-2025,proj-068,sku-118,australia-southeast1,871.3,2067.99,0
08-04-2026,proj-025,sku-105,us-central1,558.03,1379.2,-275.84
29-03-2025,proj-053,sku-118,europe-west1,347.18,2030.73,0
13-10-2025,proj-023,sku-114,asia-south1,243.1,1432.82,0
30-03-2026,proj-026,sku-122,asia-south1,616.6,828.97,0
05-04-2026,proj-067,sku-100,us-central1,786.75,272.61,-54.522
30-03-2025,proj-052,sku-130,us-central1,440.92,1163.25,-116.325
27-10-2025,proj-012,sku-109,asia-south1,984.53,1842.76,-368.552
22-07-2025,proj-043,sku-125,australia-southeast1,535.61,741.24,0
14-04-2026,proj-028,sku-105,us-east4,978.91,740.45,0
06-11-2025,proj-043,sku-123,asia-south1,962.6,1921.7,-192.17
17-01-2026,proj-038,NA,us-east4,599.78,466.79,0
24-11-2025,proj-051,sku-108,us-east4,581.38,1017.26,-101.726
09-07-2025,proj-013,sku-125,us-east4,105.76,1545.84,0
27-01-2025,proj-074,sku-127,us-central1,929.29,924.39,0
25-04-2025,proj-051,sku-124,us-east4,803.23,2410.91,0
25-06-2025,proj-037,sku-114,europe-west1,500.51,2298.78,0
01-11-2025,proj-013,sku-126,asia-south1,306.48,2372.44,0
01-10-2025,proj-011,sku-113,us-central1,838.56,2455.69,0
11-10-2025,proj-014,sku-107,asia-south1,291.59,2433.64,0
06-01-2025,proj-007,sku-101,australia-southeast1,541.9,790.35,0
06-11-2025,proj-020,sku-122,asia-south1,198.91,1318.96,0
07-10-2025,proj-016,sku-127,asia-south1,804.53,1959.42,0
23-01-2026,proj-007,sku-101,europe-west1,752.83,1799.06,0
26-02-2025,proj-005,sku-109,australia-southeast1,291.85,655.75,0
05-12-2025,proj-023,sku-109,us-central1,117.44,908.31,0
28-04-2026,proj-057,sku-106,us-central1,177.15,2344.88,-234.488
27-02-2025,,sku-120,australia-southeast1,616.39,2333.68,0
12-04-2026,proj-025,sku-127,australia-southeast1,150.12,1814.85,0
12-05-2025,proj-053,sku-114,asia-south1,320.19,16.29,-3.258
09-02-2026,proj-057,sku-104,us-central1,839.21,1290.5,0
06-07-2025,proj-014,sku-106,us-central1,81.86,524.35,-52.435
27-05-2025,proj-051,sku-104,us-east4,581.22,1937,0
03-05-2026,proj-044,sku-111,europe-west1,399.89,203.03,0
08-01-2025,proj-003,sku-125,europe-west1,120.4,2019.5,-201.95
10-09-2025,proj-064,sku-129,europe-west1,509.48,764.93,-152.986
26-03-2025,proj-037,sku-130,asia-south1,516.69,928.89,0
03-01-2025,proj-014,sku-111,us-central1,378.15,1735.21,-173.521
29-03-2025,proj-066,sku-107,asia-south1,55.42,573.19,0
30-11-2025,proj-078,sku-101,australia-southeast1,206.95,2105.56,0
21-10-2025,proj-005,sku-120,europe-west1,404.78,2325.21,0
25-05-2025,proj-054,sku-113,us-east4,277.3,2470.43,0
04-10-2025,proj-003,sku-114,asia-south1,160.61,1731.98,0
14-01-2025,proj-077,sku-102,asia-south1,487.02,1402.27,0
10-09-2025,proj-002,sku-122,asia-south1,397.66,2228.04,0
25-08-2025,proj-028,sku-121,us-central1,664.97,708.74,0
08-12-2025,proj-068,sku-114,australia-southeast1,560.48,1332.04,-266.408
17-03-2026,,sku-121,europe-west1,169.83,542.89,0
31-08-2025,proj-065,sku-130,us-central1,687.69,814.66,0
06-10-2025,proj-002,sku-101,europe-west1,465.43,1755.84,0
22-03-2026,proj-032,sku-113,australia-southeast1,113.55,243.49,-48.698
17-02-2026,proj-035,sku-100,us-central1,18.55,1214.75,0
03-12-2025,proj-007,sku-108,us-east4,626.46,2103.53,0
25-10-2025,proj-041,sku-116,us-east4,618.68,1239.73,-123.973
07-02-2026,proj-032,sku-100,us-east4,820.49,602.36,-60.236
21-01-2025,proj-065,sku-103,australia-southeast1,762.46,888.66,0
29-03-2025,proj-056,NA,us-east4,877.52,1447.54,0
26-01-2026,proj-020,sku-114,us-east4,292.49,1556.44,0
03-09-2025,proj-076,sku-120,europe-west1,413.23,20.34,0
04-03-2026,proj-030,sku-123,us-central1,62.02,447.64,0
11-06-2025,proj-065,sku-106,europe-west1,411.41,1729.36,0
23-01-2026,proj-050,sku-114,us-east4,219.84,207.9,0
21-03-2025,proj-037,sku-126,australia-southeast1,805.34,2127.47,-212.747
24-01-2026,proj-001,sku-127,us-east4,656.3,763.59,-76.359
15-11-2025,proj-028,sku-118,us-east4,781.71,1969.33,-196.933
08-03-2025,proj-018,sku-110,us-central1,592.52,2104.15,-210.415
04-02-2025,proj-076,sku-106,europe-west1,597.98,2345.93,0
30-10-2025,proj-075,sku-118,us-east4,235.3,1771.98,-177.198
04-11-2025,proj-073,sku-105,asia-south1,669.85,2154.45,-430.89
16-09-2025,proj-061,sku-129,asia-south1,144.06,681.91,0
23-01-2026,proj-010,sku-124,asia-south1,275.91,39.11,0
14-01-2026,proj-006,sku-114,us-central1,180.03,1698.71,-339.742
04-08-2025,proj-034,sku-107,europe-west1,949.52,640.17,-128.034
04-10-2025,proj-045,sku-129,us-central1,898.1,1874.37,0
18-03-2025,proj-040,sku-113,europe-west1,874.85,938.09,-187.618
29-06-2025,proj-014,sku-116,asia-south1,960.18,1920.33,0
13-03-2026,proj-068,sku-127,us-east4,612.63,1904.5,0
29-01-2025,proj-009,sku-118,us-east4,894.71,1104.02,0
08-05-2026,proj-011,sku-112,us-central1,291.93,2148.74,0
31-12-2025,proj-054,sku-124,us-east4,384.82,1173.09,-117.309
18-05-2025,proj-028,sku-116,europe-west1,467.02,2397.37,0
10-08-2025,proj-030,sku-126,us-east4,89.5,99.73,0
09-05-2025,proj-055,sku-110,asia-south1,824.71,1355.09,-135.509
27-04-2025,proj-041,NA,asia-south1,119.26,46.5,0
25-04-2025,proj-057,sku-124,australia-southeast1,799.67,788.33,0
21-10-2025,proj-030,sku-116,asia-south1,922.26,1154.87,0
27-05-2025,proj-002,sku-113,europe-west1,567.87,426.97,0
14-04-2025,proj-067,sku-104,asia-south1,165.98,2035.26,0
15-02-2025,proj-009,sku-125,us-east4,436.76,1048.22,-104.822
18-02-2025,proj-020,NA,australia-southeast1,138.94,361.08,0
03-05-2026,proj-038,sku-105,europe-west1,119.13,729.4,-145.88
16-05-2025,proj-039,sku-110,australia-southeast1,756.1,334.6,-33.46
08-01-2025,proj-060,sku-127,asia-south1,393.1,1358.27,-135.827
11-03-2025,proj-010,sku-130,australia-southeast1,0.23,1168.85,0
17-02-2025,proj-076,sku-104,asia-south1,48.56,527.82,0
02-02-2026,proj-047,sku-126,us-central1,817.77,2428.82,-242.882
15-03-2026,proj-030,sku-122,asia-south1,619.74,1649,0
09-07-2025,proj-017,sku-111,europe-west1,844.53,799.55,-159.91
20-07-2025,proj-043,NA,australia-southeast1,273.74,920.52,-184.104
04-05-2025,proj-049,NA,europe-west1,314.39,2356.1,0
14-01-2026,proj-044,sku-112,us-east4,616.91,1444.65,-144.465
10-06-2025,proj-013,sku-120,us-central1,665.19,279.85,-27.985
19-03-2025,proj-017,sku-120,asia-south1,26.61,2016.23,0
03-01-2025,proj-053,sku-126,australia-southeast1,907.22,2196.36,-219.636
07-11-2025,proj-077,sku-104,australia-southeast1,799.18,1625.67,0
19-08-2025,proj-024,sku-125,asia-south1,131.95,118.33,-11.833
14-03-2026,proj-060,NA,europe-west1,10.42,738.25,0
20-04-2025,proj-056,NA,australia-southeast1,769.19,1830.64,0
20-04-2025,proj-025,sku-102,us-central1,902.89,632.39,-63.239
11-05-2025,proj-048,sku-124,europe-west1,322.17,1097.4,-109.74
29-05-2025,proj-005,sku-129,europe-west1,320.87,706.92,0
13-07-2025,proj-071,sku-107,asia-south1,514.67,254.44,0
20-02-2025,proj-010,sku-110,australia-southeast1,674.59,1134.38,-113.438
22-04-2025,proj-049,sku-103,europe-west1,647.7,1568.61,0
18-07-2025,proj-007,sku-118,asia-south1,752.66,723.31,0
16-01-2025,proj-037,sku-130,australia-southeast1,114.07,566.5,-56.65
01-02-2025,proj-007,sku-110,us-east4,519.86,311.7,0
10-09-2025,proj-029,sku-128,europe-west1,506.38,1704.16,0
04-04-2025,proj-034,sku-102,us-east4,949.86,568.91,0
24-09-2025,proj-071,sku-122,us-east4,918.26,1077.66,0
22-04-2025,proj-042,sku-124,australia-southeast1,750.35,420.9,0
10-08-2025,proj-078,sku-106,us-central1,876.93,1539.8,0
28-02-2025,proj-043,sku-111,europe-west1,745.65,1560.87,-156.087
29-04-2026,proj-052,sku-125,australia-southeast1,720.51,2141.18,0
05-08-2025,proj-009,sku-104,asia-south1,215.79,2463.32,0
11-07-2025,proj-076,sku-110,us-east4,617.29,2253.47,0
14-10-2025,proj-005,sku-121,asia-south1,916.07,2057.05,0
25-01-2025,proj-053,sku-118,us-central1,750.17,2208.38,-441.676
30-06-2025,proj-057,sku-100,us-central1,604.76,134.5,-13.45
20-03-2025,proj-007,sku-125,asia-south1,258.25,1903.95,0
19-03-2026,proj-050,sku-116,asia-south1,678.67,924.01,0
05-01-2026,proj-028,sku-126,us-east4,347.12,470.92,0
07-01-2026,proj-051,sku-124,asia-south1,65.33,1080.94,0
06-04-2026,proj-073,sku-118,asia-south1,239.43,288.26,-57.652
07-02-2026,proj-048,sku-116,us-central1,389.29,670.37,0
06-05-2026,proj-017,sku-115,us-central1,996.67,1031.92,0
06-05-2025,proj-038,sku-120,australia-southeast1,760.14,1468.46,-293.692
15-04-2026,proj-046,sku-114,asia-south1,279.64,2335.82,0
21-03-2025,proj-063,sku-129,europe-west1,762.41,184.45,0
01-10-2025,proj-022,sku-106,us-central1,357.71,1552.31,0
28-09-2025,proj-025,sku-109,us-east4,607.95,191.65,0
01-11-2025,proj-010,sku-100,us-central1,764.7,1483.23,0
21-04-2026,proj-080,sku-114,us-central1,740.86,1509.18,-150.918
28-09-2025,proj-025,sku-129,asia-south1,140.12,974.39,-194.878
21-02-2026,proj-007,sku-102,us-east4,825.56,130.12,0
28-05-2025,proj-029,sku-121,us-east4,922.95,2052.62,0
20-04-2025,proj-047,sku-109,us-central1,233.5,842.64,-84.264
16-03-2025,proj-007,sku-125,us-east4,329.48,149.46,0
13-07-2025,proj-073,sku-108,us-east4,938.2,132.52,-13.252
15-09-2025,proj-048,sku-113,us-central1,983.68,218.85,0
23-09-2025,proj-080,sku-115,us-central1,453.55,2164.52,0
14-01-2026,proj-078,sku-100,us-east4,34.63,1184.6,-118.46
07-05-2025,proj-020,sku-115,us-east4,932.9,2181.98,-436.396
15-03-2025,proj-015,sku-110,australia-southeast1,25.49,1872.06,0
11-01-2025,proj-044,sku-101,asia-south1,330.28,35.16,-7.032
11-02-2025,proj-073,sku-110,us-central1,89.78,761.98,0
12-03-2025,proj-066,sku-113,europe-west1,511.79,1305.85,0
01-03-2026,proj-021,sku-123,australia-southeast1,37.67,74.55,0
08-03-2026,proj-080,NA,australia-southeast1,225.49,2395.79,0
25-04-2026,proj-024,sku-114,us-central1,458.9,2273.52,0
25-02-2025,proj-010,sku-106,europe-west1,74.26,589.72,-117.944
17-03-2026,,sku-116,europe-west1,480.48,914.7,0
29-03-2026,proj-060,sku-129,asia-south1,265.19,1816.97,-181.697
29-07-2025,proj-022,sku-111,us-central1,266.99,43.01,-4.301
12-04-2026,proj-029,sku-128,us-central1,937.04,562.27,-112.454
06-03-2026,proj-052,sku-104,europe-west1,690.26,1282.16,0
05-03-2025,proj-065,sku-116,us-central1,929.49,907.45,-90.745
05-11-2025,proj-043,sku-122,europe-west1,575.73,276.05,0
11-04-2025,proj-060,sku-113,us-east4,907.18,1387.25,0
12-04-2026,proj-026,sku-126,us-central1,837.44,2055.76,0
17-08-2025,proj-006,sku-125,asia-south1,997.84,577.92,0
25-03-2025,proj-055,sku-121,europe-west1,503.15,556.52,0
08-03-2026,proj-072,sku-113,europe-west1,696.16,176.81,0
22-01-2025,proj-014,sku-102,australia-southeast1,160.75,1385.71,-138.571
24-01-2026,proj-025,sku-125,asia-south1,939.5,1011.71,0
15-06-2025,proj-056,sku-126,us-east4,398.81,1579.94,0
22-03-2026,proj-046,sku-110,asia-south1,916.64,86.8,0
15-05-2026,proj-074,sku-101,asia-south1,100.8,1600.17,-320.034
17-05-2025,proj-070,NA,australia-southeast1,515.3,2329.49,0
04-05-2025,proj-074,sku-108,europe-west1,1.5,2054.58,0
03-01-2026,proj-079,sku-125,australia-southeast1,416.08,863.28,0
30-05-2025,proj-071,sku-124,europe-west1,83.28,276.4,-55.28
12-05-2026,proj-015,sku-112,asia-south1,449.23,1346.14,0
10-10-2025,proj-003,sku-114,australia-southeast1,555.84,709.5,0
02-05-2026,proj-032,sku-129,asia-south1,852.29,26.95,0
20-12-2025,proj-068,sku-113,asia-south1,295.5,1021.66,-102.166
14-02-2026,proj-043,sku-124,us-east4,566.85,1349.9,-134.99
19-01-2026,proj-080,sku-126,us-east4,66.55,1938.69,0
31-05-2025,proj-001,sku-127,us-central1,913.51,2449.32,0
11-01-2025,proj-080,sku-107,australia-southeast1,451.79,2166.54,-433.308
10-02-2025,proj-054,sku-121,europe-west1,252.66,1353.82,-135.382
30-03-2025,proj-050,sku-113,europe-west1,463.28,2016.78,0
23-10-2025,proj-055,sku-101,australia-southeast1,481.56,2073.01,-207.301
09-11-2025,proj-068,sku-126,us-central1,743.32,2416.78,-241.678
05-09-2025,proj-072,sku-103,us-central1,974.58,617.41,0
26-02-2026,proj-026,sku-121,us-central1,186.22,629.61,0
25-01-2025,proj-072,sku-123,asia-south1,54.59,546.4,0
25-09-2025,proj-013,sku-125,us-central1,655.74,2252.99,-225.299
26-11-2025,proj-001,sku-100,us-central1,884.59,1710.14,-171.014
20-07-2025,proj-019,sku-124,europe-west1,565.09,349.69,0
13-05-2025,proj-014,sku-116,europe-west1,79.96,2403.35,0
04-03-2025,proj-005,sku-110,australia-southeast1,421.83,1513.62,-302.724
22-09-2025,proj-063,sku-125,australia-southeast1,654.77,5.27,0
28-06-2025,proj-047,sku-123,australia-southeast1,328.11,1091.58,0
23-03-2025,proj-011,sku-114,us-east4,844.92,1932.02,0
16-08-2025,proj-038,sku-110,us-central1,224.77,775.73,0
29-07-2025,proj-067,sku-110,us-east4,364.56,1677.78,0
09-02-2025,proj-074,sku-129,europe-west1,916.44,1795.08,-359.016
19-10-2025,proj-009,sku-111,asia-south1,573.59,2071.43,-207.143
29-09-2025,proj-029,sku-127,asia-south1,6.33,1451.14,0
30-03-2026,proj-079,sku-125,us-central1,244.1,478.86,-95.772
10-04-2026,proj-036,sku-105,asia-south1,753.34,2105.57,-421.114
08-01-2025,proj-062,sku-103,europe-west1,52.14,458.25,0
17-05-2025,proj-053,sku-109,asia-south1,993.06,1146.32,-114.632
02-04-2025,proj-044,sku-118,australia-southeast1,897.92,224.92,0
09-04-2025,proj-076,sku-127,us-central1,223.9,398.05,-39.805
23-07-2025,proj-002,sku-124,europe-west1,895.52,479.58,0
12-08-2025,proj-008,sku-122,us-central1,699.5,1798.75,0
22-03-2025,proj-037,sku-121,us-east4,425.41,549.55,0
28-11-2025,proj-069,sku-115,us-central1,196.2,1280.41,0
18-04-2026,proj-040,sku-125,us-central1,200.29,1693.66,0
22-07-2025,proj-060,sku-114,us-east4,594.11,1374.99,0
04-09-2025,proj-010,sku-106,us-east4,416.12,1651.32,0
15-04-2026,proj-048,sku-106,us-east4,595.25,2248.68,0
10-03-2026,proj-010,sku-116,us-east4,330.32,2414.77,0
15-11-2025,proj-034,sku-114,europe-west1,230.15,1710.14,0
30-04-2025,proj-049,sku-109,europe-west1,836.57,466.93,0
04-04-2026,proj-044,sku-129,europe-west1,920.05,2448.11,0
09-08-2025,proj-051,sku-128,asia-south1,705.29,175.59,-17.559
02-02-2025,proj-022,sku-106,australia-southeast1,161.67,2319.34,-231.934
13-10-2025,proj-026,sku-115,europe-west1,92.4,1129.34,0
12-01-2026,proj-070,sku-102,asia-south1,539.13,2106.21,0
09-03-2025,proj-079,sku-109,us-east4,550.4,850.44,0
19-07-2025,proj-077,sku-111,australia-southeast1,639.28,1403.74,0
29-07-2025,,sku-101,australia-southeast1,906.18,354.18,-35.418
02-01-2025,proj-019,NA,us-central1,646.83,2262.78,0
14-05-2026,proj-033,sku-128,australia-southeast1,916.15,749.53,0
17-01-2025,proj-038,sku-108,us-east4,117.79,655.78,0
12-02-2026,proj-001,sku-118,asia-south1,709.28,1114.19,0
31-12-2025,proj-036,sku-101,us-east4,927.45,913.8,0
23-04-2025,proj-037,sku-121,us-central1,462.86,344.78,0
12-11-2025,,sku-112,us-east4,967.52,61.57,-6.157
22-07-2025,proj-071,sku-124,us-central1,552.56,802.61,0
11-09-2025,proj-002,sku-100,europe-west1,942.98,1799.58,0
04-05-2026,proj-020,NA,europe-west1,748.54,472.64,-94.528
15-05-2025,proj-013,sku-104,us-central1,457.82,431.26,0
30-04-2026,proj-042,sku-106,asia-south1,34.39,1330.71,0
28-10-2025,proj-052,sku-124,asia-south1,657.43,1679.18,-167.918
20-01-2026,proj-053,sku-108,us-east4,254.35,2467.08,0
16-05-2025,proj-047,sku-118,asia-south1,288.73,208.51,0
15-03-2025,proj-015,sku-105,us-central1,19.88,1158.76,0
18-07-2025,proj-055,sku-101,europe-west1,557.7,2421.9,0
07-02-2026,proj-052,sku-101,asia-south1,289.37,1608.03,-160.803
02-02-2025,proj-056,sku-103,us-east4,982.39,1626.49,0
02-02-2026,proj-036,sku-105,australia-southeast1,749.03,2247.47,0
28-01-2026,proj-028,sku-107,asia-south1,357.55,849.69,0
15-07-2025,proj-041,sku-126,australia-southeast1,294.52,1370.28,0
02-01-2025,proj-007,sku-111,asia-south1,715,1170.65,0
15-01-2026,proj-028,sku-115,australia-southeast1,254.28,854.94,-170.988
11-08-2025,proj-046,sku-102,us-central1,448.06,2207.38,-441.476
06-11-2025,proj-054,sku-121,us-east4,160.47,1046.56,0
16-09-2025,proj-025,sku-110,us-east4,254.18,353.1,0
22-03-2026,proj-023,sku-125,us-east4,98.48,388.01,-77.602
11-05-2026,proj-027,sku-113,asia-south1,427.21,286.51,0
15-09-2025,proj-058,sku-120,us-east4,926.79,1863,0
